StationName,Latitude,Longitude
CHANDKHERA ROAD,23.111868,72.563224
CHINNADAGUDI,12.084594,76.732445
CHARAMULA KUSUM,19.020403,82.401044
BETTADNAGENHALI,14.1738302683,76.2593350818
MANDI ADAMPUR,29.283136,75.468851
BISALPUR,28.290516,79.812599
ANNECHAKANAHALI,12.7379,76.282814
CHINNEKUNTAPALI,14.4427884187,77.8420563
BITROL,27.984069,78.92398
ANGADI,22.806751,73.282558
AMLORI SARSAR,26.2947140024,84.3455775659
BAHAWAL BASI,30.147265,74.279311
ASOKHAR,26.525539,78.55585400000001
AMARSAR,22.585991,70.91711000000001
BENL,16.384407,75.882249
BODARWAR,26.8780004923,83.6381910315
BAJAKARE HALT,12.720476,75.508955
AMMUGUDA,17.487039,78.527215
BABRALA,28.2664932,78.4034137
ALWAL,17.505779,78.515006
ATARRA,25.291367,80.576491
ALAWALPUR,31.425164,75.642236
AYYAMPET,10.896267,79.206701
ARSIKERE JN,13.314425,76.2520848
BUDALUR,10.782843000000002,78.981443
BARAN,25.0967701,76.50512839999999
ARAVALI ROAD,17.316531,73.53816
BARUA BAMUNGAON,26.662157,93.944693
ANANTNAG,33.738534244499846,75.10713108815253
BADALPUR PH,21.710487,87.616227
AUVANEESWARAM,9.036513,76.852807
BODHAN,18.645933,77.8881657
BASERI,26.74699159,77.54301509999999
BADHAI BALAMGARH HALT,30.459894,74.460168
ARAVANKADU,11.359124,76.769203
ATWA MUTHIA HALT,27.27399,80.415479
BANGARMAU,26.89181589,80.22205951000001
BACHELI,18.703461,81.238534
BARABAR HALT,25.0558596095,84.9743682056
BHORAS BUDRUKH,20.538301,75.01429200000001
BARAL,28.494092,77.80997500000001
BADABANDHA ROAD,20.276721,86.519951
BARA GUDAH,29.697657,75.00164099999999
BAJALTA,32.762368,74.953339
BHATEL,22.1640963,69.4936287
TALLI SAIDASAHU,31.03264,74.748404
BADARWAS,24.98333982,77.56182792
BAIJNATH PAPROLA,32.050369,76.632508
BANTANAHAL,15.16290019,77.27572365
BAGMAR,21.7371288607,76.3616019397
BOLWAD,16.823851,74.719998
BAMANI,17.512801,75.23764299999999
BARHNI,27.4957951,82.7918337
BHADRAVATI,13.8424287,75.702832
BHIWANDI ROAD,19.268544,73.045654
BARI SADRI,24.411465,74.468715
BHILAD,20.275323200000003,72.887446
ALMAW,25.259915,82.489941
BAGRI SAJJANPUR,25.916759000000003,73.821842
VASTRAPUR,23.00802,72.517982
BANDHNATH,21.434145,70.356879
BIJOOR,13.8221962,74.6420535
BANAS,24.7131638,72.98872560000001
BHILPUR,22.196155,73.323477
BHAGWANPURA,25.419012,73.36331200000001
BANTA RAGHUNATHGARH,25.60180707,73.52738176000001
BIJAIPUR ROAD,26.196877,77.305586
BAMIANA,28.26312382,79.3291058
BANBIHARI GWALIPUR,20.33902661,86.20503345
BHATPURA,26.327284,77.674711
BRIJ NAGAR,27.439639,77.089708
BALIKOTIA,26.46830942,92.57044308
BIR,22.05264,76.547232
BHADRI,25.6766583,81.56775470000001
BEDHAM,27.453929,77.209461
BADARPUR JN,24.8651775,92.5563227
GHAT NANDUR,18.722978,76.563483
BANTAWALA,12.878545,75.034456
BIRAHALLI,12.667132,76.38519600000001
BASUCHAK,25.53140767,83.34822341
ANDAMPALIAM,12.08842638,79.16898527
BARETA,29.859333900000003,75.69240260000001
BARGAWAN,24.197002,82.455989
BARSATHI,25.564133,82.473946
BIMLAGARH JUNCTION,21.964332,85.017326
BASI KIRATPUR,29.497228000000003,78.213283
CHANDISAR,24.2064915,72.3128162
BHATINDA JN,30.209488,74.932083
BALIMARA,27.236868,95.333576
PATHANKOT,32.271804,75.644427
BHAVANI NAGAR,17.156895,74.312946
BIGHAPUR,26.3551471,80.6934544
AMALA NAGAR,10.561834,76.171838
BALAGHAT JUNCTION,21.8116285,80.19988529999999
BAORI THIKRIA,27.41454869,75.511335
BAROG,30.8908529,77.0829696
BASANTAPUR,21.548768,85.67658999999999
BATTULAPURAM,13.74759508,78.30580244
BAISWARA,26.284843,80.83471200000001
AMIN GAON,,
AMMANUR,,
BERHAMPORE COURT,24.0890841,88.263642
ATIRAMPATTINAM,10.332285228976446,79.38580758869648
CHIRAWA,28.223341365041605,75.65068451687694
ANAKHI,,
ANAWAL,,
BANWALI,29.91997899999999,74.029894
BARASAT,22.72388,88.48348299999999
BAIJNATHPUR,25.901014,86.653766
BAHADURPUR,23.4385195,88.4633792
BARSUAN,21.847398,85.119799
AMOLWA,27.211161,84.478487
BAYANA JN,26.916354,77.29713100000001
SUKHSHENA,25.790577,87.111962
DUNGARPUR,23.867175000000003,73.69546199999999
CHAURE BAZAR,26.469531,82.118735
DUDWA,28.50831,80.672161
CHOKI SORATH,21.659142000000003,70.525813
CHILHIA,27.35207,82.990864
DHULIAN GANGA,24.672086,87.937644
CHIDAMBARAM,11.391471,79.7033411
CHHOTI ODAI,26.558703,76.805294
CHAMUA,27.1377021778,84.40083419070001
DETHLI,23.486172,72.10305100000001
DAINHAT,23.60191,88.17026899999999
DEVARGUDDA,14.66779,75.57614099999999
DEWALGAON,20.8911603401,80.0792665497
BIJWASAN,28.536700000000003,77.051292
DOBBSPET,13.2331801567,77.2491554279
DHANDHUKA,22.384024,71.975613
COOCH BEHAR,26.3029681,89.6653098
CHERUKARA,10.929228,76.22811899999999
DELHI SARAI ROHILLA,28.662992,77.187106
DAYA BASTI,28.667329,77.17138999999999
CHARAWAN,30.501187,74.578082
DUNDLODH MUKUNDGARH,27.93879936977548,75.23735384456813
BAWANI KHERA,28.939509,76.032707
BAHARU,22.205278,88.44446
DOHNA,28.434064000000003,79.432729
DORNAKAL JN,17.445987000000002,80.153157
GANGAPUR CITY,26.468979,76.72770799999999
DHARAMPUR,28.150306,78.265728
DHORAJI,21.72217,70.44478000000001
DALAUDA,23.948637,75.105361
TAKHRAU,27.274196,79.212452
DUSKHEDA,21.073708,75.839083
DING,29.4610537,75.2606046
DHAPARA DHAM,24.195866,88.246087
DHAMNI,19.647058,77.177888
DHIRGANJ,25.745642,81.924339
GADAG JN,15.437048,75.642481
DAUNDAJ,18.2300065666,74.176780918
DAVANGERE,14.467834,75.92229
DEORAGRAM,24.096925,82.35246400000001
DAMOY,23.971208,80.99678700000001
KADUR,13.552501,76.008846
DHAMTAN SAHIB,29.688827,76.004006
FARIDKOT,30.682857,74.76137999999999
DAULATPUR HARYANA,29.452123,75.88859
DAPSAURA,25.983503,80.202954
DUMERTA,22.185683,84.914683
DHARMAPURI,12.126595,78.154742
DELVADA,20.773429,71.041529
DUMRI KHURD,21.310416,79.312269
DHANSU,29.211731,75.801658
DHOLI BHAL,22.44572,72.0826
DESHPRAN PH,22.029347,87.817047
DETROJ,23.3320278103,72.1765459082
GURNAY,29.874366637,75.80467660219999
GILL,30.840521000000003,75.848169
DARRITOLA,23.289638,82.395751
DEWAN HAT,26.3029681,89.6653098
FUNGO HALT,25.6187302859,86.6044763025
FARHEDI,28.711716968,78.7937161591
GOLAKGANJ,26.108359,89.83064999999999
FATEHPUR CHURSI,26.843511,80.26179
GANGAULI,25.668107000000003,82.86309299999999
GOKAK ROAD,16.205164,74.738839
GURLI RAMGARHWA,27.185739,83.771432
FAKHRABAD,18.824644,77.974481
GHORPURI,18.5278209233,73.893448392
GOLHALLI,13.148289,77.413983
FATEH SINGHWALA,29.91997899999999,74.029894
DUDHIA KHURD,28.46474,80.19780499999999
GOVINDGARH MALIKPUR,27.240582,75.64500100000001
GOREGAON ROAD,18.162498,73.30253
DIWANKHAVATI,17.855413000000002,73.418174
GIRIMAIDAN,22.340478,87.306151
GARNA SAHIB,31.7805618081,75.65349208250001
GOKULPUR,22.375923,87.293716
GULMA,26.802802,88.403784
ISAND,23.294039,72.484975
DUDDHINAGAR,24.2090318514,83.21679153630001
GAJARA BAHARA,24.05344,82.31176099999999
GUMMAN,30.842438,76.97194
GOBARWAHI,21.514747,79.723237
DALLI RAJHARA,20.586729,81.067973
GIR HADMATIYA,20.988488,70.687208
GORAKHNATH,20.308158,86.260098
BAGULA,23.33546471,88.64640372000001
GURU HARSAHAI,30.715001,74.399987
GARH BARUARI,26.019349,86.605596
GEVRA ROAD,22.348524,82.64566
GHORI HALT,27.373959,80.503293
GANJMURADABAD,26.987889000000003,80.177008
GAJU HALT,27.204231,80.37297299999999
GANGINENI,16.781754,80.498954
HARRAWALA,30.260892,78.097705
NAGROTA SURIYAM,32.051899,76.09101
HOLE NARSIPUR,12.786495,76.24646
HARANGUL,18.385198,76.48091199999999
HOMBAL,15.520136,75.576122
HARDA,22.338414,77.10084
HATIKHALI,25.61107,93.090848
JAORA,23.627773,75.11563199999999
HINDUMALKOTE,30.147103,73.925834
GHUNAS,30.320113000000003,75.420592
HARGAON,27.769192,80.728229
HAMIRGARH,25.187264,74.616939
HAGARI,15.1512387259,77.0517473206
HAPA ROAD,23.540458,72.938107
PATTAMBI,10.8019329802,76.1813366473
PABNAWA JASMAHINDER HALT,29.8956957066,76.6527179736
HADDINAGUNDU,15.153264,76.979148
JAMSAR,28.24751,73.398985
GOALPARA TOWN,26.126535,90.620659
HEBSUR,15.42206,75.283878
GUNTAKONDURU,16.45715,81.077533
JAWALI,25.462722,73.39687099999999
HAZRAT NAGAR HALT,28.633331,78.665909
HALUDPUKUR,22.7428208,86.2607646
GHAUSGANJ,27.135126874500003,80.2918266571
JAMBARA,21.943048,78.251975
HASSAN JUNCTION,13.003182,76.117359
HRIDAYPUR,22.711098,88.470282
HER,18.4269033932,76.97130647339999
JADARAMA KUNTE,16.2842670722,75.83866138549999
JOGIWALA,31.093842,75.067432
IKKAR,29.891989,78.099997
JETHA CHANDAN,26.999949,71.308307
KANSRAO,30.0785698608,78.1417954028
JATAULA SAMPHKA,28.372602,76.799492
JHARWASAA,26.210097,74.7074
JAWLMUKHI ROAD,32.015744000000005,76.226427
KANDWAL HALT,32.282959,75.76982299999999
KAYAR,19.90643,78.907292
JAITWAR,24.740226,80.863876
JAULKA,20.2854429153,77.0759090985
JUKEHI,23.986873000000003,80.432389
KANOH,30.992083,77.11800600000001
JIND JN,29.328876,76.28961699999999
JAM JODHPUR JN,21.906659,70.03138700000001
JAKHALABANDHA,26.563801,92.991109
JIVANTI HALT,24.080517,88.192446
JAMUNAMUKH,26.108194,92.741306
KANKROLI,25.049119,73.909586
JHAROKHAS,24.1796156953,83.164150647
NAKAHA JUNGLE,26.803135,83.360755
JOBA,24.096599,81.762682
JAMUAWAN,24.81523,85.292477
JAROLI,21.952769,85.419294
JASIA,29.005749,76.649455
KASU,18.64059,73.079446
KALLAI,9.977293,78.670312
KARWAR,14.821387,74.183139
ISLAMPUR,25.1385771015,85.2173007153
JAGDALPUR,19.066004,82.013757
CHANDAGIRIKOPAL,12.478701999999998,76.716049
JAWAI BANDH,25.114043,73.14732500000001
JAIJON DOABA,31.349656,76.134971
JIAGANJ,24.244268,88.27698
NEW GARIA,22.4727,88.397713
HOSUR,12.717606,77.822839
KHAMIL GHAT,25.626813,73.864884
JUNICHAVAND,21.385151,70.683667
KANSIYA NES,21.244102,70.64004200000001
KESAMUDRAM,17.686252,79.89647099999999
CHINK HILL,18.099269000000003,75.45468500000001
KUNDARKHI,28.6804444288,78.7880650638
KAKINADA PORT,16.955204000000002,82.240057
JANGIPUR ROAD,24.459515,88.04076
CHITRAKUTDHAM KARWI,25.217611,80.922775
KALASUMUDRAM,14.21716,78.099683
KOHDAD,21.7026228941,76.36547849
CHAMPION,12.936251,78.262564
CHAMARAJ,22.735539,71.555883
CHAJLI,30.0429855351,75.81228634829999
KARKHELI,18.944571,77.73819999999999
CHAINPUR,23.729821,85.582933
KUNDLI,22.2788440574,71.68394941769999
CHHEHARTA,31.621878,74.794278
CANCONA,15.006906,74.039454
CHONGAJAN,26.062329,93.818104
CASTLE ROCK,15.397879,74.334484
KADAKOLA,12.190407,76.663729
JOGIGHOPA,26.241537,90.576384
CHAMAK,,
KURSEONG,26.877401000000003,88.277001
CHHOTAKI MASAUDHI HALT,25.3303974983,85.0317514441
KANWAT,27.5895214437,75.67626636840001
CHINTAMAN GANES,23.145849,75.741029
CINNAMARA,26.715527,94.169432
CHIMA PAHAD,17.516012,80.463656
CHITTA HALT,17.823439,77.53707700000001
CHARKHI DADRI,28.600799,76.279921
CHAK SAFAURA HALT,28.211203,79.842478
CHHAPRAWAT,28.541970328,77.79989095580001
KODIMBALA HALT,12.718252,75.476631
KEMRI,28.809864,79.19779600000001
KHED TEMPLE HALT,25.886234,72.109226
CHOPAN,24.51403,83.025843
DAHINSARA JN,22.955607,70.618291
PATSUL,21.0022,77.038231
KHAJURHAT,26.525308,82.126813
DEOBAND,29.6800315,77.67087339999999
CHURAMAN NAGRI,27.40119,77.61766999999999
CHITTAURGARH,24.874341,74.623687
CAVALRY BARRCKS,17.494734,78.518694
CHURK,24.6496787,83.1032006
KAPASAN,24.86221,74.312762
KHAIRAHI,24.8020366077,82.9857744763
DHARMABAD,18.8882603101,77.8493415012
MUMBAI CURREY ROAD,18.9937,72.83265999999999
CHATAR HALT,24.842144,85.495374
CHORANDA JUNCTION,,
KALANAD HALT,12.467679,74.998515
DHASA JN,21.782545,71.51800800000001
KHODIYAR,23.156554,72.548244
CHHATRAL,23.26246,72.46851799999999
CHOTI KHATU,27.155534,74.35722999999999
KALKUND,22.47801,75.85927000000001
JALALABAD DAV COLLEGE,,
CHARGHAT PIPARIA,23.044097,79.929889
DEULA,22.214924,88.28148300000001
KHIJADIYA JUNCTION,21.740875,71.275556
DHARI JUNCTION,21.326767,71.027594
DIARA,22.798157,88.280471
CHAREGAON,22.042038384,80.1401154919
CHITAL,21.745689,71.218128
DADPUR,19.972516,83.250076
KHARKHARI,23.760124,86.234894
KATPHAL,18.23255147,74.59603216999999
KURINJIPADI,11.572583,79.595999
KHEMLI,24.690834,73.84238599999999
KALANAUR KALAN,28.8349236,76.389612
DHINDSA,30.895838,74.738503
KHAMMAM,17.249347,80.138491
DEVSANA,,
DEWA,,
KHUTAHA,24.802248,80.86085
DUNGAR JN,21.078274,71.55322600000001
KAIMA,24.611085,80.845912
KANHARGAON NAKA,19.9439708108,77.1462260938
KELAMANGALAM,12.6162,77.865703
KANTHALIYA ROAD,23.991771,88.179001
KAREPUR,18.589152,76.681135
KHANDWA,21.823596,76.353227
KATHUNANGAL,31.7287,75.015194
DIAMOND HARBOUR,22.191902,88.18991600000001
DHARODI,29.6399235976,76.0559746887
KHANPUR AHIR,27.911754,76.589847
C SHAHU M RAJ KOLHAPUR TERM,16.70257,74.237695
KESHOLI,24.727194,76.790369
DHENGLI PP GOAN,19.406622,76.49169
KOTHARI ROAD,22.156964,82.70858000000001
KHAMBHALIYA,22.217513,69.657344
KIRANDUL,18.757486,81.25813099999999
KANALAS JN,22.319955,69.896549
KODUMUNDA,10.8169305129,76.1428790756
KARSINDHU,29.392008,76.731866
KASHI CHAK,25.070799,85.718754
DERGAON HALT,25.088974,85.75131900000001
KURRAIYA,28.416819,80.24421199999999
KARJODA,24.218469,72.45567100000001
QASIMPUR KHERI,29.18277,77.28593
KUMAR SADRA,18.912986,81.671506
KAUWAPUR,27.5158216097,82.2979015082
KASHIPURA,23.120701,73.170262
KAREPALLI,17.511408000000003,80.27186499999999
KATOSAN ROAD,23.409181,72.246237
DHAKURIA,22.51554,88.371504
KALANWALI,29.835057,74.97985
LOHARU,28.427051,75.801613
DHINDHORA HKMKD,26.803925,77.103482
LAKHMAPUR,15.870282,75.627712
LOHARPURWA,27.082641,83.268484
LUNSU HALT,32.018944,76.1797
LEHRA,27.161243,83.23414199999999
MAKRERA,26.3109253108,74.5333715979
LACHYAN,17.2795737583,75.9717014606
LAUL,18.0338728828,75.3950100488
KAPARPURA,26.179892,85.309233
LODI COLONY,28.579455000000003,77.216548
MANDPIYA,25.261369,74.63571300000001
KATNI,23.833385,80.400543
KARELI,22.932344,79.066765
LINGANENIDODDI,15.399929,77.703397
KATA ROAD,20.187339,77.11088000000001
KHAJURAHO,24.7969839,79.8900217
HULKOTI,15.434667,75.531958
LOHARDAGA,23.445967,84.70733
KALSUR,14.8880420655,75.40095653559999
KAZIPARA,23.909854000000003,88.188491
LUMDING JN,25.750036,93.1766
LADPURA,26.504385,74.728726
KHUDDA KORALA,31.729693,75.647484
MAHAJAN,28.793007,73.85366599999999
LUNKARANSAR,28.493395,73.743155
MAJBAT,26.784587,92.287814
LUNI JN,26.001256,73.003175
KATHARA ROAD,26.310011,80.228735
KUSWA,27.473814,78.40369700000001
KUDAL,16.017651,73.67813000000001
KALLAYI,11.234607,75.788884
KAVUTARAM,16.328919999999997,81.069608
DHANORI,,
MADDUR,12.604742,77.049522
KHURDPUR,31.424854,75.72317
BIDYADABRI,26.271855,89.767506
MADHOGANJ,27.117963000000003,80.135457
LOVEDALE,11.382403,76.704285
LAUKAHA BAZAR,26.543198,86.463013
KARUVALLI,11.831114,78.027912
LAWA SARDARGARH,25.272756,73.948453
MAJHOWLIA,26.802772,84.619139
JUMNAL,16.723002286099998,75.7141335645
MIYONKA BARA,25.872727,72.728511
MAIBANG,25.30497,93.135371
MADDIKERA,15.256635,77.411496
MANDAPAM CAMP,9.281533,79.134997
LATUR,18.429166,76.55604899999999
MANJHRA PURAB,28.300646,81.160402
LATUR ROAD,18.506494,76.845289
MARWAR KHARA,27.0605694408,72.1300715057
MAHBUBABAD,17.597561,79.999792
MANGLIYA GAON,22.815074,75.91805099999999
MANGELA,16.223191,75.74938300000001
MANDASOR,24.075937000000003,75.07634300000001
MOKHAMPURA,26.030315,74.68323000000001
MARIAHU,25.597006,82.598166
MADLAUDA,29.399824,76.809711
MEDCHAL,17.639335,78.474557
MASAIPET,17.8805365542,78.4669570667
MADHAVNAGAR,16.886605,74.575493
KHULDIL ROAD,24.368372,82.86161
MANGALIYAWAS,26.278197,74.492705
MADARIHAT,26.694551388,89.274559021
DIGHWA DUBAULI,26.2652295458,84.7432486377
MAHUVA JN,21.09412,71.756011
MAHTHA BAZAR,27.391561,82.957379
MANIRAM,26.838267,83.342407
MIRZAPUR BACHHAUD,28.077937,76.198447
MALAD GAON,18.36212,74.596581
MANJHLEPUR,25.994578,81.178625
MANDAGERE,12.730158,76.378905
GOALDIH,21.726323,85.54626499999999
MAKHDUMPUR GAYA,25.077131,84.979105
MAHUDA,23.747481,86.27078300000001
MAHESHMUNDA,24.232416,86.38903300000001
MORANHAT,27.1829782,94.9193076
MOTIMARI,16.956602,80.320896
MILAVITTAN,8.811577000000002,78.087335
MUNDKA,28.6884911989,77.0285688654
MARSUL,19.233398,77.09815599999999
MALLIYAM,11.079116,79.595866
MOHANPURA,29.992445,73.845031
MASUR,17.404241,74.14420899999999
MARTHIPALAYAM,11.021579,78.023359
NARODA,23.085662,72.658017
MAHUAWA KHURD,26.854361,83.59392199999999
MAHESANA JN,23.602623,72.388708
NILAJE,19.155062,73.079908
MUKKALI,11.68423,75.55036199999999
MANABAR,18.839732,82.695903
MYSORE JN,12.318946,76.646013
MARPALLI,17.54542,77.771485
MASARAHALLI,13.804192,75.735905
MALATIPUR,22.651892,88.76282300000001
NAPASAR,27.980942,73.56399
MARANDAHALLI,12.388944,78.01732899999999
MALUPOTA,31.184014,75.965393
MANPUR NAGARIA,27.908304,78.818201
MATTAGAJPUR,20.441552,85.946128
PANDABESWAR,23.711965,87.277416
MAIHAR,24.255485,80.763148
NIBKARORI,27.3287489158,79.40995965580001
PARBHANI JN,19.25746,76.774119
PURNA JN,19.180527,77.024985
OSIYAN,26.729223,72.899779
NEW GITALDAHA,26.0707762,89.5868746
PAMBAN JN,9.279729,79.213482
ORDI,24.8357666299,74.6304202759
NAIMISHARANYA,27.355137,80.484435
PALAIYAM,10.718615000000002,78.129081
PANCHOT,23.635162,72.339879
NAWALGOHAN,19.7986346861,77.1232722153
NILESHWAR,12.255885,75.13575
NAWADIH,24.886758,85.54864500000001
NAYA NANGAL,31.378961,76.35421099999999
JAIMURTINAGAR F,26.836932,85.066065
NADAPURAM ROAD,11.639509,75.575581
NIHASTA HALT,26.212313,80.92503500000001
PANDAVAPURA,12.463018,76.681387
NAVALUR,15.415518,75.055491
NEYYATTINKARA,8.41041,77.08111000000001
NANGAL PATHANI HALT,28.364489,76.496786
NARIMOGARU,12.7463856826,75.29242739200001
GANDEVI,,
NARKOPI,23.3756204426,85.0156235815
GHONSOR,22.658083,79.95091
NANPARA JUNCTION,27.859887,81.512594
NUMALIGARH,26.601184,93.865713
NEPALGANJ ROAD,28.010872,81.60073
NIMAR KHERI,22.11119,76.150998
NAUTANWA,27.42688,83.42129700000001
NARTHAMALAI,10.506577,78.78913999999999
PADIYA NAQLA,29.085837,78.90761
PAKHNA,27.302522,79.304318
PARANGIPETTAI,11.476847,79.73604499999999
PIPRI DIH,25.879046,83.500574
PIPARPUR,26.137823,82.038949
PASALAPUDI,16.470923000000003,81.095153
MOTURU,16.439968999999998,81.051142
PILIODA,26.606366,76.86438199999999
PANJ KOSI,30.137676000000003,74.057408
PAKKI,30.164759,74.35550400000001
NAVIPET,18.770457,78.013194
PENGANGA,19.9603213601,77.1230451306
PALIBA,18.659915,82.695712
PARADGAON,19.629143,76.14738700000001
PANDU PINDARA,29.307976,76.37130800000001
PULICHERLA,13.598983,79.040396
BANDA JN,25.477677,80.336246
KILA RAIPUR,30.759177,75.82748600000001
PHALODI JN,27.124914,72.36686300000001
PAYAGPUR,27.407067,81.776186
PORADANGA HALT,24.2602726462,88.2261646533
PASUR,11.236641,77.85708699999999
PURBASTHALI,23.453302,88.323896
PANCHARATNA,26.158866,90.555996
HAFLONG HILL,,
PACHPERWA,27.528038,82.657808
PATHARKHOLA S,25.7789313494,93.1029777271
PANITOLA,27.4967510918,95.2499423993
PANANGUDI,9.921169,78.612621
PACHHAPUR,16.093145,74.672174
PALSI,17.812195000000003,74.111907
PRASADPUR,28.54694,80.08117200000001
PEPPEGANJ,26.930569,83.294438
PANSAR,23.307875,72.47975
PUDUCHERRY,11.925446,79.828127
PISKA,23.3295427441,85.20610187930001
PADUA,18.396744,82.687882
NUJELLA,16.386599,81.022402
HOTAR,22.308541,88.39900800000001
PANDRASALI,22.63341,85.806909
PATAPATNAM,18.7407526287,84.081469892
PALAM,28.585656,77.09295
PATULI,23.5475854116,88.25171385990001
BINKADAKATTI,15.4367140478,75.5954738599
PANDHARPUR,17.66849,75.319283
RAJOSI,26.312897,74.671814
RAJKOT JN,22.312206,70.803446
INDORE JN BG,22.71757,75.868429
RAMGIRI,13.9501446899,76.1254542236
RAYBAG,16.483374512,74.80682566349999
SHRI VIJAINAGAR,29.240494,73.523389
PANIHAR,26.099221,78.014931
KERKHABARI,26.300344,90.625041
PARVEZPUR,28.510828,75.728178
PURANPUR,28.514911,80.150951
RAJKIAWAS,25.75038,73.52353600000001
RAMANAGARAM,12.720096,77.283451
KOTHARIYA,22.176807,70.81438200000001
RIBADA,22.124961,70.80095200000001
CHAK PAKHHEWALA,30.434234,74.19716
RATNAGIRI,17.002793,73.356938
MANIPURAM CABIN,16.29953,80.45759
REJINAGAR,23.85009,88.259255
RAHAMA,20.298605,86.405224
RAMPAHARI,26.2365,77.357146
RADHA BALAMPUR,26.083856,81.107034
PATUWAS MEHRANA,28.557035,76.33368800000001
RAGAUL,25.686945,80.129683
PATIYARA,26.627948,80.476502
PENUMARRU,16.131433,80.77586000000001
RANGALITING,26.656417,93.918286
RAYANAPAD,16.577504,80.562937
RAMANATHAPURAM,9.358387,78.83686200000001
SAFIPUR,26.744344,80.35476700000001
RATAN SHAHR,28.158119435028283,75.52398098632693
JHILMILI,22.054052,79.154333
SINDHAWADAR,22.546528,70.894135
SITIMANI,16.31992,75.865598
SAHARSRAKUND,19.402665,78.00795299999999
SUNAM,30.130335,75.808761
SHRI BHADRIYA LATHI,27.030421,71.515941
SISWA BAZAR,27.1495669522,83.7563490747
SAGAULI JN,26.758187,84.73934
SINGWAL,26.061015,74.68275899999999
SARADHNA,26.3404260124,74.5662047516
SULEBHAVI,15.912563,74.641724
SADAT,25.673309,83.308384
SRINIVASA NAGAR,17.9099557799,78.4619205481
SIRNAPALLI,18.487478,78.271132
RAJAWARI,25.497689,83.130772
SENDRA,26.077974,74.194143
SAKLESHPUR,12.945368,75.778745
SHIVANI,13.8111396742,76.0582362866
RANAVAV,21.698214,69.726078
SHIROOR,13.930712,74.59396600000001
SHRIRANGAPATNA,12.4247,76.678033
RAXAUL JN,26.987018000000003,84.84456399999999
SADULSHAHR,29.902641430417788,74.17270445264876
SHRI MADHOPUR,27.457628,75.59829400000001
SHAM CHAURASI,31.45851,75.76642
NANGAL DEGROTA,28.367897,76.067464
SINDRI BLOCK HUT,23.692944,86.447091
JANDWALA KHARTA,30.3576339273,74.0290537952
SAMLOTI,32.098872,76.360945
SAKTESGARH,24.999741,82.821887
SANGANAPUR,19.188596,76.7364
SHEOPRASADNAGER,23.303628,82.78985700000001
SALEMPUR JN,26.298048,83.923271
SONA ARJUNPUR,29.7582805083,77.4525283289
SATTIRAKKUDI,9.400229,78.704868
SANKARAGUMMANUR HALT,15.167166,77.235523
SONI,26.527305,78.55522599999999
SAMUDRAGARH,23.335767,88.324967
SAFILGUDA,17.461671,78.53311000000001
SHELGOAN H,19.080130931400003,77.5883907849
SAUNSHI,15.206786,75.295781
SURSARAIGHAT JH,24.023428,82.124918
PEDANA,16.252107000000002,81.143792
SUJATA PURAM HALT,12.140253,76.675521
SATARA,17.688361,74.063727
SRAVANUR,12.743443,76.355604
SIKRODA,26.336915,77.73236299999999
SALBONI,22.640971,87.321899
SIRJAM,23.403864,86.83509699999999
SHAKURBASTI,28.680227328700003,77.1299115857
SHIMLA,31.102794,77.159932
KHARIO P.H.,23.835655,86.192092
SUKNA,26.790887,88.363493
SOMANKATTI,15.766716,75.632594
SIRHI ITARA,26.367008,80.21523499999999
SHOHRATGARH,27.374711,82.96929300000001
SIRSI MUKHDUMPR,28.633209,78.635169
SURATPURA,28.661958,75.406758
PATANSAONGI,21.344445,79.010677
SIRRY,20.990441,81.731233
KABAKAPUTTUR,12.7683965,75.2045015
SONWARA,30.894075,77.004229
SIBSAGAR TOWN,26.989968,94.643517
JAMDHA,20.574085,74.98554700000001
THAN JN,22.57896,71.20653300000001
TATTAPPARAI,8.828581,78.022486
THANJAVUR,10.778085,79.138296
TIPPAPUR,18.1941221367,78.3773798279
SURENDRANAGAR,22.7443,71.630056
TALMADUGU,19.6417758258,78.3963542407
TILONIYA,26.652675,74.93419399999999
SUNAMAI HALT,28.097372,78.22052500000001
THALYAT HAMIRA,26.992726,71.077426
TINAI GHAT,15.449132,74.404471
SEVALIYA,22.807897,73.344328
TOVALAI,8.2282578413,77.5062158319
THARWAI,25.5392188568,81.91469331479999
SAVANUR,14.9617089325,75.4063188531
SAGARKATTE,12.423381704,76.4788766602
THANA BHAWAN TN,29.58113,77.402047
TIMMACHIPURAM,10.952368,78.37531
TANDA URMAR,31.672179,75.637595
SHAHBAZNAGAR,27.928906,79.88703000000001
SIVADI,12.039872,78.118844
TIMBA ROAD,22.781628,73.385859
SUBHAGPUR,27.26251,82.01764299999999
SARAGBUNDIA,22.212297,82.732324
SILAK JHORI,18.982188,81.672904
TAKIPUR,24.303242,87.92059400000001
SIRAJNAGAR HALT,23.818591,88.27076000000001
SONDALIA,22.682186,88.58227500000001
TELIBANDHA,21.235642,81.67053
TINDAULI,27.183053,78.92129
TIRUNAGESVARAM,10.975208,79.428212
TILWARA,25.893262,72.078131
TURTIPAR,26.16121,83.89084100000001
UPPALAVAI,18.424892,78.316108
UGRASENPUR,25.568212,82.189171
VALLABHNAGAR,24.690424,74.018709
TUWA,22.800702,73.463163
UNJHA,23.796456,72.381669
VENDRA,16.578434,81.56909499999999
VIRAPUR,15.158976,77.131692
TAVARGATTI,15.414853644,74.6628751227
